full_text,username,MBTI,IE,NS,TF,JP
aku suka banget baca novel deh soalnya tiap baca tu imajinasi aku auto jalan kaya kebentuk visual dr ceritanya gitulo bahkan tiap dialog karakternya pun dengan intonasi dan expresi nya jelas banget jadi kaya nonton film he,PS_AmandaJKT48,ISTJ,I,S,T,J
pesen crepes masuk waiting list nomor kupikir aman lah iya aku tinggal pesen sate trus makan nanti juga udh kelar rh udh beres makan ke kamar mandi dan lain-lain pas balik lagi ternyata masih nomor ternyata org pesen crepes menangis,PS_AmandaJKT48,ISTJ,I,S,T,J
cynthiajkt jakarta belum di tag pawangnya dh muncul,PS_AmandaJKT48,ISTJ,I,S,T,J
kemarin habis dr blitar,PS_AmandaJKT48,ISTJ,I,S,T,J
jakarta cantiknya non,PS_AmandaJKT48,ISTJ,I,S,T,J
jakarta cynthiajkt grecyn jaya jayaaa,PS_AmandaJKT48,ISTJ,I,S,T,J
niat ke dokter gigi mau menambal berujung harus operasi wkwkwk lengkapnya tungguin di pm nanti iya,PS_AmandaJKT48,ISTJ,I,S,T,J
yang ini gausah dikasih iya udh kerja soalnya,PS_AmandaJKT48,ISTJ,I,S,T,J
jktv indirajkt tidak dong kalau kmu ingyah,PS_AmandaJKT48,ISTJ,I,S,T,J
cynthiajkt wah enak dong tl mu ga kaya tl ku,PS_AmandaJKT48,ISTJ,I,S,T,J
woi emg boleh merch mandfek se bagus itu maoooooo,PS_AmandaJKT48,ISTJ,I,S,T,J
lebaran gini kalau ke rumah org cukup makan sesendok saja soalnya masih banyaakkk rumah yang harus didatengin,PS_AmandaJKT48,ISTJ,I,S,T,J
bukan au jeketi,PS_AmandaJKT48,ISTJ,I,S,T,J
aku mencari mencari au yang kemarin kubaca ga ketemu ketemu pdhl penasaran banget endingnya eh tbtb fyp sendiri bahagia itu sederhana,PS_AmandaJKT48,ISTJ,I,S,T,J
pdhl yang paling butuh thr tu org gede kalau anak kecil pasti thr nya disuru titip ke mama itu pun ntah kemana,PS_AmandaJKT48,ISTJ,I,S,T,J
selamat hari raya idul fitri mohon maaf lahir dan batin yaa ayo maaf maafaannn,PS_AmandaJKT48,ISTJ,I,S,T,J
bingung beli skin apa event diskon dm ini,PS_AmandaJKT48,ISTJ,I,S,T,J
cynthiajkt hahahahhaha aku sampai baca dua kali kirain aku yang salah baca,PS_AmandaJKT48,ISTJ,I,S,T,J
halo saya baru bangun dari jam tidur,PS_AmandaJKT48,ISTJ,I,S,T,J
update saya kabur blgnya ke toilet,PS_AmandaJKT48,ISTJ,I,S,T,J
nnti saya update seputar ini iya saya recover dulu soul has left the body,PS_AmandaJKT48,ISTJ,I,S,T,J
mana bertanya kerja kenapa selalu nanyain kerja siii ngarang cerita apa lagi akuu wkkwkw aku tadi bilang kerja di media entertain tv gitu lah dia bilang dia juga dr stasiun tv apa ga panik weh makin ditanyain detailnya,PS_AmandaJKT48,ISTJ,I,S,T,J
aaaaa panik banget deh kalau di tempat umum banyak tempat duduk kosong tapi ada org memilih duduk di sblhku wkwkwk aku langsung diajak ngobrol dan aku nya langsung gagap,PS_AmandaJKT48,ISTJ,I,S,T,J
liajkt mang boleh pakai vest jot tapi dibalik,PS_AmandaJKT48,ISTJ,I,S,T,J
selamat pagi salam sehat untuk kita semua,PS_AmandaJKT48,ISTJ,I,S,T,J
terimakasih show ramadhan terakhirnya,PS_AmandaJKT48,ISTJ,I,S,T,J
adeljkt habis diajarin main tembakan di pc gausa tanya bisa atau tidak nya iya,A_ChristyJKT48,INTP,I,N,T,P
lagi mau coolyeah semangat iya kita wuhu wedegh chuakz,A_ChristyJKT48,INTP,I,N,T,P
haaaaaaaaalo,A_ChristyJKT48,INTP,I,N,T,P
adeljkt dih ngeselin banget tonjok iya,A_ChristyJKT48,INTP,I,N,T,P
aku beli blondbox lagi,A_ChristyJKT48,INTP,I,N,T,P
haaai bagaimana harimuu,A_ChristyJKT48,INTP,I,N,T,P
jakarta lucu akwoakwokaowkw,A_ChristyJKT48,INTP,I,N,T,P
olinejkt lanajkt saaa aeee terima kasih moline mau permen apa,A_ChristyJKT48,INTP,I,N,T,P
lanajkt sa ae deck lana mau dibeliin permen apa,A_ChristyJKT48,INTP,I,N,T,P
met siang janlup makan,A_ChristyJKT48,INTP,I,N,T,P
kenapa iya aku kalau main game pertandingan kalah melulu dahlach,A_ChristyJKT48,INTP,I,N,T,P
wei aku mainnya ga curang aku pikir gamenya diulang jadi aku taro lagi wkkmwoakwowkaokwoakwoakowkwoaw,A_ChristyJKT48,INTP,I,N,T,P
bahagia anniv cinta ku,A_ChristyJKT48,INTP,I,N,T,P
very grateful for today aku seneng banget hari ini ketemu kalian semoga kalian juga bersenang hari ini yaa foto hari ini ada disini once again terimakasih banyak let continue to rise together shall we,A_ChristyJKT48,INTP,I,N,T,P
thankyou so much mng dan today terimakasih banyakk semua atas dukungannya di pengumuman sementara tahap ini mohon bantuannya selalu yaa,A_ChristyJKT48,INTP,I,N,T,P
see you besok tidak nihhh,A_ChristyJKT48,INTP,I,N,T,P
pagiii selamat hari seninn semangat hari inii,A_ChristyJKT48,INTP,I,N,T,P
menangis banget pikachu lucu banget boleh bawa pulang gak saja pls,A_ChristyJKT48,INTP,I,N,T,P
aku lihat foto kalian bagus banget sukak,A_ChristyJKT48,INTP,I,N,T,P
gapapa iya di sensor intinya semua ini karena tugas wkwkwkwkwkkwkw,A_ChristyJKT48,INTP,I,N,T,P
lucubgt dua ini menyambat wkwkwkkw,A_ChristyJKT48,INTP,I,N,T,P
sr yok,A_ChristyJKT48,INTP,I,N,T,P
helppp panas bangettt terikkk sekaliii wadaw,A_ChristyJKT48,INTP,I,N,T,P
akhirnyaa punya digicammm yeayy,A_ChristyJKT48,INTP,I,N,T,P
kathrinajkt maaf mengganggu waktunya kak atin saya angelina nim jika berkenan apakah boleh saya izin tidur duluan terimakasih kak atin mohon bantuannya,A_ChristyJKT48,INTP,I,N,T,P
kathrinajkt seru kan,A_ChristyJKT48,INTP,I,N,T,P
jakarta amandajkt kdg rasanya pengen nampol org ga sih,A_ChristyJKT48,INTP,I,N,T,P
jangan lupa tertawa hari ini yaa biar bahagia,A_ChristyJKT48,INTP,I,N,T,P
selamat pagi,A_ChristyJKT48,INTP,I,N,T,P
lynjkt keren bgttsiii ci lynnnn,A_ChristyJKT48,INTP,I,N,T,P
makasi yawwww besok bangun pagi untuk coolyeaahh wedegh semoga bisa bangun,A_ChristyJKT48,INTP,I,N,T,P
sr yuk,A_ChristyJKT48,INTP,I,N,T,P
liajkt trimakasi iya ci lia walaupun agak panik dikit ktar ktir wadugh,A_ChristyJKT48,INTP,I,N,T,P
jessijkt btul skali sahabat apapun yang terjadi tetap escape dulu bos sing eling aph,A_ChristyJKT48,INTP,I,N,T,P
ngomong-ngomong teman-teman mau lihat gak kejadian saat latihan escape di igs yh,A_ChristyJKT48,INTP,I,N,T,P
thankyou for todayyy and bahagia anniversary yang ke untuk theater jakarta mari kita terus menyayangi tempat ini yaa karena banyak sekali cerita berharga disini mohon bantuannya semuaa,A_ChristyJKT48,INTP,I,N,T,P
habis latiaaaan see besok tim apa yh kira hmm,A_ChristyJKT48,INTP,I,N,T,P
halooo lagi pada apaaa,A_ChristyJKT48,INTP,I,N,T,P
selamat pagi siapa yang uda bangun mantap keren semangat yah,A_ChristyJKT48,INTP,I,N,T,P
spill mu hari ini,A_ChristyJKT48,INTP,I,N,T,P
jakarta wkwkwk sbnrnya aku sudah lihat pas kamu gasadar nongol tapi gamau kasih tahu hihihi lov icel,A_ChristyJKT48,INTP,I,N,T,P
jessijkt boleh juga aku terpancing,A_ChristyJKT48,INTP,I,N,T,P
zeejkt keren bgtsih,A_ChristyJKT48,INTP,I,N,T,P
jessijkt admin christyzer yang satu ini lucu dan keren banget,A_ChristyJKT48,INTP,I,N,T,P
aku masih ada foto di jpn jangan bosen pls,A_ChristyJKT48,INTP,I,N,T,P
cie kangen sm aku yh saya juga kgn banget,A_ChristyJKT48,INTP,I,N,T,P
kangen ga sih,A_ChristyJKT48,INTP,I,N,T,P
jangan capek yh lihat story ku,A_ChristyJKT48,INTP,I,N,T,P
aku pulang langsung minta makan nasi padang,A_ChristyJKT48,INTP,I,N,T,P
muthejkt nooooo mumu,A_ChristyJKT48,INTP,I,N,T,P
lagiii sibuk gaaa temenin akuuu sr yuk,AU_LiaJKT48,ESFJ,E,S,F,J
aku baru pulangggg,AU_LiaJKT48,ESFJ,E,S,F,J
lagi suka lagu iniii,AU_LiaJKT48,ESFJ,E,S,F,J
bahagia sunday hari ini kemanaa,AU_LiaJKT48,ESFJ,E,S,F,J
bagaimana hari iniii lancar kah,AU_LiaJKT48,ESFJ,E,S,F,J
cintalah yang membuatku terus berlari aku pun bergegas seperti ini karena suka,AU_LiaJKT48,ESFJ,E,S,F,J
wooohoooo,AU_LiaJKT48,ESFJ,E,S,F,J
indirajkt hari gini masih takut kecoa,AU_LiaJKT48,ESFJ,E,S,F,J
tidur jangan begadang,AU_LiaJKT48,ESFJ,E,S,F,J
udh makan belommm,AU_LiaJKT48,ESFJ,E,S,F,J
chelseajkt chelseaaaa terima kasih iya kamu juga gemes banget utututu,AU_LiaJKT48,ESFJ,E,S,F,J
jakarta tibatiba ribu saja belum,AU_LiaJKT48,ESFJ,E,S,F,J
yang jawabannya paling lucu dapat rb yah,AU_LiaJKT48,ESFJ,E,S,F,J
penasaran deh dulu kalian jurusan apaa,AU_LiaJKT48,ESFJ,E,S,F,J
untungnya,AU_LiaJKT48,ESFJ,E,S,F,J
iya iya ada yang kangen,AU_LiaJKT48,ESFJ,E,S,F,J
kenapa sih jerawat suka muncul tibatiba,AU_LiaJKT48,ESFJ,E,S,F,J
jangan lupa sarapannn,AU_LiaJKT48,ESFJ,E,S,F,J
terjadi menit sebelum show aku kan minta dipakein hair shadow biar gak kelihatan tipis rambutnya tapi bahkan meleset wkwkwkwkw semuanya langsung tertawa,AU_LiaJKT48,ESFJ,E,S,F,J
terima kasih ramune hari iniiii hatihati yaa pulangnya terima kasih juga yang udh nonton di streaming,AU_LiaJKT48,ESFJ,E,S,F,J
kuning banget gak,AU_LiaJKT48,ESFJ,E,S,F,J
perpaduan aneh nasi goreng ayam opor,AU_LiaJKT48,ESFJ,E,S,F,J
tidur yang cukup yaa selamat bobooo,AU_LiaJKT48,ESFJ,E,S,F,J
baru selesai latihan see besok mng yaaa,AU_LiaJKT48,ESFJ,E,S,F,J
amandajkt wkwkwkwk alya kok bisa lupa deh alyajkt,AU_LiaJKT48,ESFJ,E,S,F,J
ngantuuuk,AU_LiaJKT48,ESFJ,E,S,F,J
jakarta ih iya aku langsung nguap loh terima kasih icel,AU_LiaJKT48,ESFJ,E,S,F,J
jadi pakai outfit apa hari sabtuuu,AU_LiaJKT48,ESFJ,E,S,F,J
selamat pagiiiiii sudah saja ini,AU_LiaJKT48,ESFJ,E,S,F,J
terima kasih rekomendasinya lia nya udh tidur,AU_LiaJKT48,ESFJ,E,S,F,J
bagi lagu yang cocok didengerin kalau mau tidur,AU_LiaJKT48,ESFJ,E,S,F,J
thank you rkj hari ini yaaa selamat istirahat yaaaa,AU_LiaJKT48,ESFJ,E,S,F,J
hari ini ketemu di rkj yaaa,AU_LiaJKT48,ESFJ,E,S,F,J
jangan lupa sarapan yaaa,AU_LiaJKT48,ESFJ,E,S,F,J
terima kasih yaaa vc hari iniiiii aku mau lanjut latihan duluuu see besok rkj,AU_LiaJKT48,ESFJ,E,S,F,J
bahagia semangat iya hari iniii,AU_LiaJKT48,ESFJ,E,S,F,J
besok ketemu di vc rabunya ketemu di rkj sabtu ketemu di mng amp shot minggunya ketemu di snm yaaa,AU_LiaJKT48,ESFJ,E,S,F,J
ternyata gini rasanya kalau seneng dapat yang secret di blind box,AU_LiaJKT48,ESFJ,E,S,F,J
shock sesendirian ini aku nonton escape,AU_LiaJKT48,ESFJ,E,S,F,J
kalau ngantuk jadi teledor banget deh bisabisanya earphone aku masuk mesin cuci dan kecuci dan aku gak sadar,AU_LiaJKT48,ESFJ,E,S,F,J
seminggu menuju mng,AU_LiaJKT48,ESFJ,E,S,F,J
thank you for todayyy akhirnya setelah sekian lama gak kuroi tenshi hari ini bareng kak oniel kak indah,AU_LiaJKT48,ESFJ,E,S,F,J
terima kasih banyak yaa aku sudah bacain semuanyaa huhu terima kasih banget see besok pokemon run amp rkj,AU_LiaJKT48,ESFJ,E,S,F,J
thank you pestapora tadi bawain ji fun no hatsukoi bagaimana gimanaaaa,AU_LiaJKT48,ESFJ,E,S,F,J
sudah makan belummm,AU_LiaJKT48,ESFJ,E,S,F,J
bisa gak diri ini stop cabutin pinggiran kuku,AU_LiaJKT48,ESFJ,E,S,F,J
thank you vc hari iniiii terima kasih yaaa semuanyaaaaaa aku seperti recharge energi sampai ketemu tanggal,AU_LiaJKT48,ESFJ,E,S,F,J
anindyajkt tapi emang lucu banget lihat kamu meluknya,AU_LiaJKT48,ESFJ,E,S,F,J
sampai ketemu di veceeee,AU_LiaJKT48,ESFJ,E,S,F,J
sarapan gaaak,AU_LiaJKT48,ESFJ,E,S,F,J
nyesel iya pasti,andienaisyah,ENFJ,E,N,F,J
octav ciee sudah jadi morning person iya skrg,andienaisyah,ENFJ,E,N,F,J
dewasa adalah sebuah fase saat kamu sadar bahwa semua luka kamu dulu membuat kamu jadi menghargai cinta kasih yang ada saat ini setuju apa setuju banget,andienaisyah,ENFJ,E,N,F,J
ada tidak hal yang saat kamu jalanin dulu sangat nyebelin menjengkelkan dan kamu tidak suka tapi ternyata itu membawa makna pada kehidupan kamu saat ini,andienaisyah,ENFJ,E,N,F,J
aku juga masih mewek,andienaisyah,ENFJ,E,N,F,J
miu tuh spesial dia kucing multidisabilitas bermata biru putih berbulu dan sunyi tidak pernah ngeong dia datang tanpa suara pergi juga tanpa suara tahun kita bersama dan skrg aku kangen banget sama miu love you mbak miu sayangku,andienaisyah,ENFJ,E,N,F,J
ternyata begini iya rasanya ditinggal anabul kesayanga sedihnya begitu membekas,andienaisyah,ENFJ,E,N,F,J
aku dari kemarin keingetan mbak miu terus,andienaisyah,ENFJ,E,N,F,J
semoga ibu kosnya baca iya,andienaisyah,ENFJ,E,N,F,J
ngobrolngobrol sama anakanak kantor eh baru sadar banyak juga ternyata anak rantau anak rantau mana ini suaranya,andienaisyah,ENFJ,E,N,F,J
tomorrow by tevin campbell yang diproduce oleh quincy jone salah satu lagu kesukaanku dari kecil dan kemarin aku bawain di gala dinnes ktt asean bareng teddy adhitya enjoy,andienaisyah,ENFJ,E,N,F,J
yaa allah baru lihat berita hawaii ada yang bisa ceritain tidak sih kenapa bisa begitu kalau benar kebakaran kenapa bisa begitu bentukannya,andienaisyah,ENFJ,E,N,F,J
taunya dari mana berartii,andienaisyah,ENFJ,E,N,F,J
pengin ikutan bali marathon tapi pendaftaran sudah tutup,andienaisyah,ENFJ,E,N,F,J
sejujurnyaaa justru banyak yang bilang mas mirip donne,andienaisyah,ENFJ,E,N,F,J
ahahah bisaaaaa yuk,andienaisyah,ENFJ,E,N,F,J
tadi pas makan di restoran mbak pelayannya pada minta foto kak yura boleh minta foto bareng yaa kak for second kupikir dia salah bicara tapi sesudah selesai foto dia bilang lagi kak yuraaa terima kasih banyak yaa aku suka banget lagunya kakk,andienaisyah,ENFJ,E,N,F,J
selamat ulang tahun jakarta,andienaisyah,ENFJ,E,N,F,J
untuk beberapa waktu kemarin susah move on banget dari series queen charlotte could not get king george out of my head ceunah definisi terlalu ganteng tertawa ampe pas sudah selesai seasonnya nonton lagi nonton lagi deh begitu saja terus what ur fave scene there,andienaisyah,ENFJ,E,N,F,J
tadinya hari ini mau dating sama kemaanaaaa begitu turned out enakan nonton final episodenya manifest di kantor in my humble opinion endingnya bagus banget,andienaisyah,ENFJ,E,N,F,J
dalam jam terakhir sudah nyanyi di jakarta makassar bali dan sekarang baru mendarat lagi di jakarta untuk shooting all day long wish me luck,andienaisyah,ENFJ,E,N,F,J
bersiap di belakang panggung java jazz,andienaisyah,ENFJ,E,N,F,J
lagu mati rasa dinyanyiin lyodra tiara andini raisa yura nadin dan mbak oca oh makinmakinn,andienaisyah,ENFJ,E,N,F,J
ok last tweet kalau aku rekaman di lokananta serunya sama siapa dan dengan konsep kayak apaaa iya tweeps,andienaisyah,ENFJ,E,N,F,J
museum lokananta saat ini sudah dibuka untuk umum jadi bisa kalau pada mau datang kesana aku sendiri masih bermimpi suatu hari bisa rekaman live di sana cc,andienaisyah,ENFJ,E,N,F,J
juga kusempat bertemu dengan di ruangannya yang kece sekali disitu ada pojok untuk menonton film juga ada pojok kolaborasi dengan yang menjodohkan aku dengan untuk lagu kisah insani thank yaa bukunya,andienaisyah,ENFJ,E,N,F,J
orangorang dibalik keestetikan lokananta museum ini mbak engel tanzil mas himawan tanzil amp mas selamat yaaa,andienaisyah,ENFJ,E,N,F,J
ada fun fact ini gemas jadii kenapa ini covernya bisa warnanya bagus gini keren dan malahan relate sama jaman skrg karena pada masa itu ternyata si graphic designernya ampe disekolahin ke jepang untuk design cover vinyl ini pantesss kalcer sekali hai,andienaisyah,ENFJ,E,N,F,J
kalau ruangan favoritku yang inii liatt nii vinyl ini tadinya numpukk puk puk dan berdebu bangetss lalu dibenahi satu persatu dan dipajang seperti inii tidak cuman dipajang pelan satu persatu di digitalisasi supaya kita bisa dengerin di era sekarang ini,andienaisyah,ENFJ,E,N,F,J
ada juga ruangan yang menjelaskan tentang proses dari songwriting rekaman produksi vinyl kaset promo marketing sampai distribusi gemes deh jadi tahun ituu tuh promonya bawa toamic begitu pakai mobil ke kota lain distribusinya beli rekaman di koperasi rri yang tersebar di kota,andienaisyah,ENFJ,E,N,F,J
kemudian ada ruangan yang khusus menyimpan master rekaman denger sebenernya ruangan ini masih belum terlalu jadi ke depannya master di museum lokananta ini harus disimpan dengan suhu tertentu dan ada mesin pemutar berkala supaya masternya tidak rusak dimakan waktu,andienaisyah,ENFJ,E,N,F,J
ruangan berikutnya di museum lokananta yang menarik lagi adalah ruangan dengan gambar ibu waldjinah yang cantik banget parah dan kebaya signature beliau konon ibu waldjinah sudah rekaman di lokananta sejak usia tahun sampai sekarang beliau masih senang bernyanyi,andienaisyah,ENFJ,E,N,F,J
kembali ke pembahasan museum lokananta ruangan yang pertama menarik perhatianku adalah ini ruangan dengan rekaman berjudul indravox yang belakangan aku baru tahu bahwa itu kependekan dari indonesia raya suara di sana kita bisa mendengarkan lagu indonesia raya versi asli,andienaisyah,ENFJ,E,N,F,J
omg mas aang gemasssh,andienaisyah,ENFJ,E,N,F,J
yang gemass adalah mas yang ada di pinggir panggung dari duduk sampai berdiri joget hihihi yah pokoknya intinya vibenya intimate sekali jadi sangat nyaman ngomong-ngomong aku diminta pakai outfit yang sesuai dengan tahun lokananta berjaya jadi kupakai begini,andienaisyah,ENFJ,E,N,F,J
yang kedua karena aku sebelum manggung denger dari bahwa ada eyang titiek puspa aku tibatiba jadi pengin bawain marilah kemari pemain band mayan pusing di panggung tapi penonton bahagia dan nostalgia dengan lagu itu loving the vibe last nite,andienaisyah,ENFJ,E,N,F,J
kemarin di setku banyak kejutan baik untuk penonton maupun pemain bandnya pertama waktu ketemu oom candra darusman di airport solo aku nodong oom candra untuk nyanyi bareng aku beliau mengiyakan padahal tidak ada agenda nyanyi di lokananta tertawa it was great though,andienaisyah,ENFJ,E,N,F,J
aku semalam nyanyi di ruangan indoor dengan kapasitas sekitar orang ruangannya nyaman akustiknya tidak perlu diragukan lagi wuenak buanget masih ada logo lokananta yang khas dan sekarang sudah dilengkapi dengan mixer mutakhir yang bisa ngerekam live dengan kualitas super,andienaisyah,ENFJ,E,N,F,J
karena museum kan adalah tentang sejarah dan budaya nah kalau kita membicarakan budaya musik tuh ada di dalamnya asset bangsa kita yang mesti banget dilestarikan dan keren saja gitu melihat ternyata musik indonesia dari dulunya emang sudah kece eksploratif dan punya signature,andienaisyah,ENFJ,E,N,F,J
berbagai genre musik lahir dan difasilitasi di sana menariknya lokananta yang tadinya hanya berbentuk studio rekaman saat ini meluas menjadi music hall amphitheater hingga museum penting banget sih menurutku dibikin museum,andienaisyah,ENFJ,E,N,F,J
lokananta digaungkan sebagai titik nol musik indonesia karena memang dari lokananta ini lahirlah industri musik indonesia yang benarbenar bentuknya industri gitu lokananta berdiri tahun dan mengalami masa kejayaannya di tahuntahun sesudahnya,andienaisyah,ENFJ,E,N,F,J
